X	Y
6.375815757	7.190664841
8.741854074	3.290581299
6.511273082	6.965406763
7.064349308	8.091930335
9.196308642	3.268315868
9.561452446	2.238398639
8.854682006	2.404320025
7.397814125	3.50672618
7.545616435	2.260513391
7.659118989	2.922711443
4.237435534	10.4460494
8.490113129	2.998457214
8.653068179	4.956603624
5.025187042	7.645224274
3.591875451	8.371583986
5.764861177	9.015526838
9.075910169	4.760343154
7.78505476	3.525061512
6.921170608	3.603766428
3.778675232	7.832518521
5.265805088	8.634812494
6.793252464	7.898074259
6.627972606	2.076359941
4.500897781	8.091239068
6.554853269	2.69972421
3.600849544	8.823653846
6.460093918	1.75088294
5.412852915	6.878344357
4.921362288	6.827504021
7.44420564	4.890703117
6.386798395	8.602028587
7.014395236	7.22378509
4.891310708	7.509052877
9.263553923	4.27223848
5.038868183	9.441014378
5.152572097	6.037963695
8.982802246	1.449739791
8.195819782	4.24909022
3.272100534	9.7135992
7.203331415	2.558409292
7.370953246	4.01437755
8.590002954	4.042686714
8.694734818	2.582800294
9.6547982	2.362944439
8.322820772	1.928188349
5.91647968	8.386567734
8.265140919	3.283883722
6.260335127	8.025816953
4.344283789	7.313304569
6.037928195	7.018832956
3.379420417	7.803652982
7.24366538	4.306898731
7.171058327	4.260211753
5.676350757	8.103994048
5.956137037	8.586257029
7.711828043	1.902381587
8.211839573	2.409813372
8.078332321	1.694902759
9.419735163	3.164737491
8.269009552	2.592478062
8.347770761	3.859136763
5.661365819	6.620275628
4.072851673	9.31647454
8.187306187	4.989028248
9.478197621	3.042802628
9.008581034	1.919678918
9.257065276	3.743769575
7.840576765	3.352862024
3.679580035	7.97130829
6.437304111	3.636442395
3.657137841	7.354022884
5.567778558	8.045787307
8.332056359	4.250810463
9.532463627	3.094478491
8.01931369	2.602233162
4.917900223	9.21894072
5.007648412	7.963541352
8.246359265	3.728936357
6.927294998	3.075088514
8.067214817	2.986486007
9.245610733	2.066984473
5.72641308	8.695655304
4.979651726	6.704676514
4.852225556	9.110082266
5.276389293	8.428602467
5.392886667	7.395301419
4.57766588	8.218955754
8.024579398	1.85033332
5.929804634	6.321936829
4.909870012	9.391187972
6.684137377	3.335003723
4.025191214	8.673114377
7.100987581	1.788161799
5.700002962	8.612774428
4.163974532	8.017486815
5.568853676	7.590777356
9.092338136	3.473607821
3.120359521	9.544473023
8.081409148	3.270052095
5.570713089	6.819965449
8.889837043	5.168255974
5.077564961	8.644778851
8.679572628	2.671425164
9.024980385	1.63429166
6.665921556	3.604232423
4.877780972	6.152461037
6.185935645	2.23548451
8.926993271	4.25871111
5.613186161	7.967360012
8.106005071	4.062408109
9.061630384	2.390743055
6.710496863	3.074636576
3.950481775	7.464574016
6.052077859	2.659603076
3.982739492	5.850247823
8.29876651	5.19468531
7.119388843	2.345164993
3.765578774	8.283006785
5.140495264	8.571185445
9.158820105	1.854835917
7.870026738	1.64961846
6.409511713	2.25230775
7.864070622	3.681781411
4.104515553	6.855714666
8.162350546	2.935793585
5.213392531	9.466414924
7.275080443	3.393594742
3.380777613	9.530855572
5.987102457	8.171230243
8.135016245	1.378504083
6.156940596	6.725864119
8.972090957	3.804145608
9.760241565	2.100605513
3.329521846	9.590768719
3.409651378	8.309410346
8.056905166	4.151516976
8.255201552	2.123889561
4.985242036	6.63832048
7.476251281	2.392390506
9.047466918	2.848919005
4.231093778	8.162437385
6.113666793	7.885953526
9.194243289	1.995343957
6.232096884	2.190162163
9.300096952	2.351034076
4.727127576	5.204299098
6.249552639	9.239119517
7.232401143	1.546121344
5.686084787	7.944780469
6.60861374	8.070088967
3.75977784	6.978468155
7.415632248	4.771027945
7.454960296	1.629471344
5.556983038	7.821652428
4.47714703	8.83732931
8.652626278	1.916225674
5.083667324	6.021327256
4.272611178	6.994073106
4.525481191	8.64434633
3.853099942	7.499300507
4.135356071	9.18243119
8.712293109	3.367166437
8.141624823	2.288173388
9.103577701	2.302473274
8.749470045	4.048421483
6.037269772	7.581367851
8.836524222	1.660475765
3.942047811	5.87737837
5.695138276	8.496251494
8.25451979	3.93631483
3.610884438	7.79395045
4.890467728	6.170568125
7.136021444	7.447421634
4.075761147	8.079993303
5.246904708	6.488191343
3.688509122	7.241695151
7.881661848	3.630183752
6.796025154	7.440896832
8.923612491	4.342162154
3.870576536	9.117121507
4.62994914	9.167248996
4.628839907	7.509705418
5.3753874	7.144074764
5.917212423	2.864997394
6.324330058	7.569130302
4.942704618	7.520108183
4.029620599	7.512118606
3.738057326	6.703525113
6.418563687	2.516670649
7.392004011	3.897766549
5.496668856	8.742453344
7.455673953	3.486563041
7.002203218	2.089548801
7.421558425	3.100860807
8.79488393	3.470096157
8.912515055	2.404241832
4.41629125	8.222508595
6.538199413	7.323495876
8.380932346	2.147835412
5.672857798	6.725556539
8.444224638	2.224581291
4.152109122	8.167164206
4.001464191	8.360824628
7.583142002	2.678362701
4.695513242	7.712700381
5.688904099	9.436699602
7.340845557	4.837296902
7.629386255	4.357166988
8.281700257	3.122718351
7.781482234	2.099500284
6.01168053	6.706873684
6.999924333	8.682906479
6.207540048	6.654522657
4.40239919	10.45457091
7.472991601	2.970383327
4.279281687	6.550572865
3.681720302	9.357142467
5.57080252	9.384239115
3.619178391	7.902584521
7.97532815	3.947786598
8.674547616	1.745149645
4.499356833	9.71075306
4.051079224	5.349661356
8.594069933	3.712904884
5.528097467	8.850481178
9.153638304	1.56933127
8.698558599	1.372045075
7.086171531	7.574020914
6.810242297	1.715455941
5.188059829	5.136148222
8.342543047	1.91290705
3.351700244	8.256877909
6.893049547	1.820900964
8.154348045	2.398456299
5.3600887	7.596041342
8.441126876	2.847830815
7.938259772	3.735163475
9.056148944	2.019372335
3.78308693	8.821445906
7.382752178	2.950426949
4.750766279	9.734459904
5.997071239	7.166898194
4.464179928	8.175959437
7.692899292	3.220648453
3.876005513	9.817604824
6.50148712	8.922056629
8.604616981	4.151121233
8.317282638	3.353327826
8.424661007	2.401713115
9.19254435	2.848154417
3.958474825	6.002818391
6.153536594	8.236321328
7.710699983	2.410060146
6.827632721	1.978712127
3.248701589	8.572244101
4.250875981	9.352141926
5.834329878	8.356656577
8.481764192	2.861305605
7.683723841	3.501317524
8.13622005	5.349991858
8.485110183	5.137429031
4.327674775	8.105642276
8.42159546	3.923454409
8.323201646	1.793750103
9.134683236	2.017605927
5.17221556	7.158376897
7.766375879	4.221413747
5.962688748	8.395693197
8.225207185	3.261485405
9.315100624	2.708029429
3.75742406	8.119439116
8.875706914	5.321275336
5.221047666	8.57835836
8.339477658	2.726740818
5.400335348	8.42752515
9.468902229	4.024044514
9.625911886	3.115748809
7.812113182	1.904957213
8.8438208	1.712016711
7.352392512	1.756913588
9.09565862	2.645728878
7.305274252	3.672763863
7.906313292	2.334955621
4.874745596	9.604604668
3.256592652	10.07868764
6.230602547	7.318456717
8.975069169	4.601782963
8.38791157	3.191503615
3.759087794	6.933363366
4.087722651	8.188239208
6.796071815	4.181631119
4.683781267	7.763317845
4.761387434	9.391326214
6.603915777	8.525821442
7.817901368	3.947445992
7.484759168	3.39946317
8.047940342	4.71030144
7.950096645	3.187921209
8.768336581	2.913233735
5.454390509	5.487367019
5.930045567	9.258332792
3.333780229	9.01502394
6.97229307	3.902277971
8.435533775	3.677414888
4.249378207	8.957525488
5.608147975	7.330862905
5.998757638	7.827192557
4.000163974	8.360191925
5.705953217	6.476443301
3.427995946	7.716376092
7.461684713	2.985520801
4.260739251	8.670698296
3.747653656	9.350263183
3.655570402	9.132442454
4.876205427	5.461463401
6.813486607	7.873578085
8.405732251	2.378691773
7.628440139	1.516351651
8.030395602	5.275742195
8.099628842	4.627883934
8.42011298	2.414831933
5.206128412	8.566509157
6.830762757	1.816757981
4.920882366	7.340596697
4.77680387	7.633602444
7.911513744	4.582286519
8.801971532	1.801539872
8.865320545	4.364842383
7.198918777	2.793570403
6.463725851	8.127838478
8.856545931	3.078798817
8.175324277	2.103151946
8.380887169	2.38271122
5.263912005	7.264450978
7.665869034	4.146760768
4.007612379	9.984820835
8.554448135	1.371585062
8.60185263	3.191001697
8.896966632	4.44934009
7.633533852	2.669857249
8.775049157	3.322226808
5.585879719	6.966369844
9.424173941	3.640545785
4.65345419	7.83320619
9.308298394	3.982723163
9.872150299	1.811089626
5.643446941	8.786418718
6.062983097	6.387991094
3.624460894	7.912880873
6.858212387	8.190391602
9.28428207	2.936974826
4.034956352	6.936557328
5.226554742	9.660959018
4.410717479	9.486857693
6.816979408	3.733618553
9.289425834	1.892885091
7.711162163	2.411900294
6.759750103	8.132108585
4.774889403	8.508433661
7.568168562	2.173408238
8.964181241	2.091423844
7.314241844	3.099842613
6.584112393	8.208727879
7.4919067	2.937369903
8.677215656	2.951031093
4.945524184	8.047423276
8.640924966	1.799075145
4.067079238	6.438345429
5.973390821	6.054878385
7.998715506	2.445082807
5.335046992	9.491218073
4.679924236	7.754389985
8.087755911	3.406478955
5.932486386	7.578008036
3.988837398	9.261239379
8.206126174	2.486847495
8.303869137	4.01185295
5.0067619	7.878383694
5.425445734	2.166970252
8.85711451	3.114113799
7.585961718	4.998500377
8.236216327	2.756376728
3.765195166	8.709084216
3.611157995	7.997119068
6.053020399	8.992338287
8.259547834	4.244627718
4.190533341	6.89731467
6.011194032	7.864685914
4.086610843	6.399699417
4.434064107	8.381820553
6.738208702	7.338549445
5.098367208	8.079407128
9.932870026	1.259602092
7.533560959	3.005753881
7.372229077	1.716519381
3.77666231	7.726655856
3.805712437	7.856528623
3.425107819	10.34584481
6.984346151	3.077918839
5.444720323	6.354404616
9.23012621	4.363795163
5.513077258	7.495491251
8.710982487	3.75448221
4.848381364	7.593424111
7.90092956	2.285704791
7.570761977	2.2534144
7.398021173	2.886196358
3.180025212	9.640380741
5.213579106	7.14556772
4.870229276	7.018469817
8.751381774	2.655483078
6.801001483	2.457322015
5.443548169	7.224798136
3.48981066	7.970276922
3.558894994	9.160224294
8.107991619	2.159118613
4.682346409	7.619896574
7.712848935	2.811494997
7.683483137	3.687799831
4.903960749	8.330476641
6.200482437	3.311050865
9.401752728	1.906990446
8.303990792	1.850861775
6.132724352	6.847519605
5.600420563	8.952954727
8.697352583	3.960152958
4.352712438	5.852372773
5.622428596	5.90131761
5.081796467	9.325347195
8.24724878	2.929295749
9.184314131	3.969069501
5.705973087	9.659267486
8.077450258	3.344691738
3.634698049	7.2028367
7.92293893	1.372660339
8.574370262	3.635779344
8.741974608	3.517789533
5.992007162	7.418399657
5.620735567	9.114993122
6.162774282	6.872136083
4.22507626	8.761432519
4.266055951	6.104063327
3.867759849	7.913919806
9.371211683	2.258584706
8.385501626	2.341313982
8.648603767	2.698395188
6.221456743	7.311005313
9.13626805	4.445115407
8.579919084	2.405925993
5.049293985	9.279314069
8.765289086	3.64198972
6.175483083	7.354419211
8.74474444	5.474469217
4.943888281	9.262171065
4.641419324	8.262862362
7.753977028	3.460283456
8.555158857	4.790338493
8.708916116	3.522877355
4.966900025	9.886699474
5.606116365	7.467519031
3.865478656	8.288013652
5.844806739	6.29285664
7.586505677	1.706199504
7.894750594	2.384484237
8.191398437	2.210187647
5.584331788	6.595236195
8.811971914	2.3708318
7.04306066	2.772730822
8.021846559	2.728989694
7.012327264	1.610401313
4.592366747	7.02314547
7.767081754	2.134667892
5.155626209	9.600507013
6.629841759	7.107943125
3.500737934	9.859140903
5.153311803	7.931084748
6.765448397	1.707194036
7.722545694	3.563913528
4.447190303	6.495633443
8.436136142	2.908753299
4.073095432	6.561438849
8.907845139	3.765200012
5.40627042	8.771068718
8.625069086	5.336358172
4.82707024	6.324699506
5.584618675	6.783137109
8.667588693	5.024869736
3.640197409	10.26454762
3.192987538	10.0972225
3.289909324	9.886385523
8.200562065	3.112976371
8.570881953	1.257219285
8.594820395	5.633337614
5.550460656	8.220254622
7.303006988	3.334008116
8.301862394	2.402111649
5.298370111	5.854243764
8.550332861	2.900003746
4.85798376	5.248001555
7.898638298	2.537102725
3.688914084	9.467311579
3.773925314	9.545392251
5.118489501	7.875941851
4.250954099	7.627725943
9.396483043	3.380818423
4.419087926	7.08901331
5.421323211	6.077706241
4.785757159	7.324192705
6.538637074	8.812152701
5.201363635	8.085956685
7.103436576	8.68258457
4.888880713	8.262267195
3.729140436	8.493480584
6.109518735	8.13158795
6.46029002	8.981640713
6.15436836	8.847645367
4.779430596	8.850277951
7.503521397	2.99616161
7.915022741	2.215331332
3.708069655	6.844558113
5.684841614	8.528339136
7.999067041	1.67489439
5.146108102	6.465041933
7.813505872	3.017791708
4.75849999	9.28109655
8.415617057	3.582267841
4.942244299	7.928502458
8.217347308	1.41138016
4.295672129	7.729944427
5.519175471	8.102071651
3.892933211	8.794958708
10.20376308	1.73775998
7.514560797	2.190546216
3.283187898	8.673549486
4.49491662	9.105301064
8.092127641	3.337095981
9.667472829	2.91965157
3.661199846	6.877480208
5.252554355	8.381590849
7.985979844	2.937624254
7.368497547	4.197855379
9.368527637	2.011253156
8.594185426	3.060574495
5.760059035	8.117358827
6.742763064	8.310655253
8.072859832	4.670332136
9.606622709	2.546607143
8.607380428	3.554810271
8.579432944	2.529082766
3.62701561	10.06715748
6.800862396	3.422488911
8.535705283	3.571130631
7.612205021	2.966874244
4.353835599	8.739334045
5.958982757	8.314758252
7.428554139	2.291585731
9.143967608	3.518339497
5.257636974	6.112031234
5.649707432	6.942240086
9.008139635	2.242438202
3.367766027	9.797062648
8.967205093	2.314886167
8.023589676	2.455423691
6.027941364	6.698497072
8.156398312	3.008747633
9.203808241	3.324562812
4.016870632	7.177919429
7.234871594	2.951692256
3.085935222	9.8726743
5.990918505	7.531749464
5.391353618	5.811819297
7.187946892	2.960912921
6.511677772	1.913205909
5.951025362	6.190217315
5.350346544	8.645079032
3.628487273	7.74778755
6.957085207	7.632557862
8.292953343	2.725269697
8.746821621	2.947897021
7.714543443	2.469502462
8.914718703	4.915466848
4.20520008	8.890996281
4.51946947	9.147893755
7.7828117	4.419732297
3.363045165	8.223960343
7.550729205	3.960068094
9.302632105	2.570847146
9.111287368	3.767515848
5.204367911	7.165514547
8.365965231	3.723627201
9.123338358	2.218967589
7.076402899	3.237989103
8.095003598	2.369843525
8.103357452	2.100081852
7.691220259	2.799637284
8.391011292	1.837377024
3.571906624	8.331027564
8.596986923	4.087027614
3.149290228	9.765193214
9.297323081	2.749373221
7.68852518	4.590798432
3.963268034	5.674363811
4.05460475	9.413251327
7.572773844	3.648948278
9.037321654	3.75083532
5.162338885	5.815164365
7.623144247	4.652597856
4.345997559	7.704664162
7.754469904	2.860666073
8.12279235	3.38939099
3.475454776	9.353695787
6.927695888	8.607129684
9.527580283	2.649350112
7.074788352	2.46569268
9.389711275	3.816882689
5.337628515	6.183700845
8.49097932	3.290604517
3.819638527	7.653032887
6.799861973	4.141577542
8.269997896	4.545264817
5.805544431	9.559280611
9.18037708	4.34108799
6.444579379	8.03278368
3.324971892	8.863538797
6.668765084	8.784664387
7.642891157	4.883535547
3.888592561	6.533270437
7.184577194	3.510067339
6.85798384	2.480202763
4.831388612	6.791912445
7.752213851	3.033540906
5.150313313	5.721514588
6.990725187	1.636137956
4.635459449	6.034235748
7.256697636	2.149476553
5.02968298	6.841966086
5.070618505	8.327778829
8.518444385	4.271778924
5.954884895	6.801031999
4.238411599	7.015462149
9.866388283	1.977593515
7.282620287	2.3269354
6.86272004	2.32669303
6.340181744	3.144991883
4.530789949	6.546720034
7.143723061	3.175835049
8.048820536	2.760260848
9.101869791	4.634313778
6.170714345	6.266851761
7.375745185	2.180055991
5.356942783	7.348547202
4.216629289	10.04392892
9.13048139	2.232830519
5.455669645	6.467668918
7.635682289	2.062232321
6.27726683	8.629111452
4.512095155	10.06073731
7.546428228	3.058741855
7.5893297	3.028609007
6.159024521	8.050989659
5.132181804	8.218093732
5.592420786	7.459894818
8.362063435	2.162492694
7.641941484	2.279313153
5.864094917	6.312674025
5.037876806	6.853085797
6.015937917	2.38864872
5.121347905	8.938734555
6.742705194	6.875431066
5.449758122	6.19408525
6.649363706	8.071433723
8.098139312	2.625059348
4.136534832	9.119863228
3.198167966	8.974102864
6.517862919	9.064414669
6.160888449	8.889527391
6.023690376	7.503113561
8.106499623	3.051297497
7.473955692	2.256914019
8.395751965	2.113411212
5.819380702	7.083085933
7.424152809	2.856321505
8.06408136	3.046219186
8.088664587	2.594399183
6.802391461	3.882487778
6.371859681	7.389574454
8.797595133	4.325384543
8.721644168	5.184410844
6.952946379	2.14301934
4.654432523	8.607015971
8.955549578	3.431408544
8.437848423	2.628401803
4.200369313	6.661937836
9.443806959	1.220992152
7.389808365	3.781772655
8.466702485	3.979245118
9.103897988	3.555815358
4.719911446	7.062764205
3.60160225	7.868188708
5.810264274	8.371332632
8.70656064	2.898757911
4.785346334	6.671938818
7.867303164	4.099829776
5.624741962	7.922389587
7.662658105	2.497230016
4.130484045	8.115063107
8.203736557	2.620078904
4.649248893	8.161492738
3.991474775	9.616081969
4.707716021	8.759728973
4.111625875	8.776155343
9.833159263	2.187943377
5.153952575	7.395714183
5.469397767	8.316298378
3.192063392	9.447043961
6.153319899	7.276339628
6.489091174	3.203531541
4.616335318	6.604729839
5.524996458	8.915969503
6.268624659	6.346982445
7.571529743	1.692126916
4.043110962	6.430809045
5.351943201	8.736922409
5.61875844	7.737698816
3.6094218	7.105747093
4.949366386	5.765262654
6.062445607	2.065905377
8.24220877	2.978743114
5.734697948	8.870975084
6.179899664	8.554418628
7.175335171	2.63335111
4.190492374	8.258625963
6.859596668	2.417373559
3.261850061	8.86686755
7.422821472	4.120695404
7.464522082	3.731259806
9.290338169	2.130487886
5.077965102	7.353840746
7.440807145	3.222736503
7.165998169	3.893269437
7.695043204	4.628142991
5.839995421	7.483264501
2.903536145	9.792302763
6.274690691	9.235183003
6.260438713	7.600250692
7.801848391	3.014923468
8.054424308	2.431693055
7.973336455	3.377842343
4.234639786	7.011147453
8.36450483	2.236771975
7.981243401	2.815921702
4.158520704	7.015803073
5.117887739	6.015431505
8.434213803	2.159778796
4.331231939	8.102681371
10.06307707	2.199613215
7.486594187	3.247800144
5.75598878	9.449891275
8.399630395	2.97506329
5.558999274	8.898565389
5.931329881	7.53207989
10.15955478	2.008580261
7.514579954	3.494732561
4.801475481	6.532657858
5.894377728	6.328348001
5.662122727	7.36427366
7.26682876	3.454069304
4.645744703	8.673983951
6.73701247	3.265531369
5.745801205	7.024102246
7.289885467	3.310708621
8.153845081	3.113763194
2.898500115	9.851907572
5.038787052	7.361755927
9.168902596	2.711667942
4.158031874	9.76343315
7.575564405	3.119510761
5.272844924	6.916204898
7.907726342	5.492614275
8.459983228	3.639095716
5.019268849	7.547222401
5.386101257	9.706870289
6.50665447	7.917575418
6.508013905	8.646009897
7.507806578	4.109162588
5.045741604	8.980834801
7.111201067	4.028470066
7.095596697	2.022998898
7.52511975	4.493369801
5.677908412	8.975523655
5.153745422	5.989748601
3.325964878	8.145060624
3.955604462	8.186714196
5.743309598	6.073588907
3.37262247	9.145571385
7.978341462	1.966688202
7.426712627	2.286310263
6.461932877	8.396382329
8.986603239	2.658591805
7.800759263	3.101476398
4.148727625	8.616556462
6.46372744	7.256345503
7.715686373	4.63612577
4.650440537	7.592289526
6.980263267	7.300103643
8.348599154	4.364802867
4.455316028	6.657565347
8.104871095	3.467636042
4.430245968	7.51901949
7.534621759	1.980259693
7.847803517	4.85693209
6.458169219	3.129719285
4.213239588	9.007645369
7.982095901	3.664200246
9.434535896	3.13261458
8.417343865	3.385491379
4.961556267	5.300561318
5.492191762	7.646224237
6.341901553	9.211680028
8.485871116	3.096158004
6.368416138	3.358912592
9.455529322	1.966599351
8.140066474	4.705349571
5.264865202	5.877962847
4.249769273	6.714114255
6.555752421	6.996772591
8.595909598	2.013593144
3.188556358	9.361631489
9.555334033	2.444837301
8.826253856	3.773811303
6.673920218	7.887260325
8.74800706	4.416721018
8.584789044	3.988013161
5.460194124	8.136935666
5.787917159	9.13536602
4.23606146	8.767996504
7.711118399	2.743799633
7.435597247	4.470296905
6.936887497	3.365479317
8.790635482	2.842164223
4.995537137	9.868605775
4.989318216	8.924925763
7.324180651	4.434109683
5.313835729	9.497793274
6.916652639	2.274168861
5.645395004	8.92700886
9.29120121	3.78871818
6.981684834	1.778333474
5.725933146	6.595216789
5.42498767	8.188530992
5.578861954	7.601907547
3.870556971	9.911400834
7.450226083	7.969573503
8.04081506	3.650045052
3.428747498	8.52746016
4.97723565	7.701778423
6.687490584	3.870714619
4.288159039	7.349432817
9.37851844	2.743757351
5.220191676	6.417371171
3.680127144	9.424799083
8.637801674	4.312613763
6.637632512	3.400556845
7.658687713	2.869329803
3.988374066	8.679197583
8.370336522	2.629189992
5.482046394	7.898081567
5.375090492	7.530804366
8.675757328	2.381282544
5.578880011	7.665735881
8.838851482	2.736555697
4.273856558	8.849355996
5.807328367	7.412694385
3.757540938	7.17715787
5.411638674	9.061352287
7.642487069	2.943214983
7.230279398	3.577921375
8.733200693	2.121206552
3.897050293	9.854872798
7.27790459	8.214548138
8.143452543	3.724450877
9.032455473	3.962910307
3.869094305	8.17139939
4.133883647	7.00567338
5.626323071	7.651856179
6.357938388	2.78544487
7.812027008	2.802870981
4.174311177	9.722272536
5.190757441	9.230171238
8.638414905	2.861472714
5.543784895	7.738518731
7.395805861	2.226959322
6.351812806	3.090857763
4.849244871	9.589729412
4.471394242	8.848469745
8.457240264	3.203359812
6.346150948	3.28782352
6.81115663	4.041666222
8.12156463	3.95185517
4.555161127	9.600802495
6.62059881	3.325628735
8.643913372	3.759935137
